MDTU,min_min,min_max,max_min,max_max5
1,-0.100472,-0.00439804,0.0249691,0.111474
2,-0.115424,0.0126513,0.0110148,0.122912
3,-0.115424,0.0126513,0.0110148,0.122912
4,-0.117262,0.0143489,0.0190182,0.126068
5,-0.117262,0.0143489,0.0190182,0.126068
6,-0.131054,0.0307849,-0.00454226,0.144518
7,-0.145028,0.0354282,-0.0127903,0.143723
8,-0.166139,0.0527931,-0.0330902,0.166492
9,-0.153028,0.0519263,-0.0286837,0.171272
10,-0.153028,0.0519263,-0.0286837,0.171272
11,-0.146565,0.0528415,-0.0172135,0.16996
12,-0.146565,0.0528415,-0.0172135,0.16996
13,-0.151863,0.0563126,-0.0248323,0.168067
14,-0.151863,0.0563126,-0.0248323,0.168067
15,-0.151863,0.0563126,-0.0248323,0.168067
16,-0.165562,0.0689687,-0.0278375,0.184231
17,-0.165562,0.0689687,-0.0278375,0.184231
18,-0.138998,0.0664888,-0.0106446,0.159912
19,-0.156162,0.0557655,-0.0172629,0.178053
20,-0.156162,0.0557655,-0.0172629,0.178053
21,-0.156162,0.0557655,-0.0172629,0.178053
22,-0.156162,0.0557655,-0.0172629,0.178053
23,-0.156162,0.0557655,-0.0172629,0.178053
24,-0.156162,0.0557655,-0.0172629,0.178053
25,-0.156162,0.0557655,-0.0172629,0.178053
26,-0.156162,0.0557655,-0.0172629,0.178053
27,-0.150967,0.0682142,-0.0195036,0.17598
28,-0.150967,0.0682142,-0.0195036,0.17598
29,-0.150967,0.0682142,-0.0195036,0.17598
30,-0.163401,0.0792445,-0.0154521,0.171424
31,-0.163401,0.0792445,-0.0154521,0.171424
32,-0.169278,0.0675284,-0.0244932,0.164745
33,-0.153531,0.0607877,-0.0133875,0.162834
34,-0.173987,0.0742698,-0.0315548,0.176351
35,-0.177012,0.0733185,-0.035925,0.188734
36,-0.177012,0.0733185,-0.035925,0.188734
37,-0.177012,0.0733185,-0.035925,0.188734
38,-0.19296,0.0914864,-0.0514951,0.187463
39,-0.183721,0.0724555,-0.0440315,0.175073
40,-0.183721,0.0724555,-0.0440315,0.175073
41,-0.183721,0.0724555,-0.0440315,0.175073
42,-0.187714,0.0702251,-0.039522,0.178751
43,-0.174463,0.082454,-0.0457771,0.173489
44,-0.171805,0.0856513,-0.0463867,0.189775
45,-0.171805,0.0856513,-0.0463867,0.189775
46,-0.171805,0.0856513,-0.0463867,0.189775
47,-0.171805,0.0856513,-0.0463867,0.189775
48,-0.17852,0.076542,-0.0468399,0.185705
49,-0.17852,0.076542,-0.0468399,0.185705
50,-0.17852,0.076542,-0.0468399,0.185705
51,-0.17852,0.076542,-0.0468399,0.185705
52,-0.182607,0.0858271,-0.0472199,0.193208
53,-0.197458,0.0889002,-0.0590088,0.189551
54,-0.213533,0.0897938,-0.0605251,0.189543
55,-0.213533,0.0897938,-0.0605251,0.189543
56,-0.233092,0.0860936,-0.0875489,0.193231
57,-0.242387,0.0865168,-0.0907445,0.197831
58,-0.24078,0.0912604,-0.100987,0.193007
59,-0.228599,0.0922518,-0.0826076,0.199232
60,-0.243835,0.0882218,-0.0882084,0.198274
61,-0.22692,0.0962296,-0.0867665,0.195882
62,-0.222727,0.0929407,-0.0740365,0.193137
63,-0.197044,0.0883138,-0.0692653,0.19116
64,-0.197044,0.0883138,-0.0692653,0.19116
65,-0.197044,0.0883138,-0.0692653,0.19116
66,-0.197044,0.0883138,-0.0692653,0.19116
67,-0.20986,0.0757117,-0.0695304,0.178258
68,-0.228849,0.074117,-0.0867563,0.178479
69,-0.186151,0.0666422,-0.0584066,0.174872
70,-0.192027,0.0597057,-0.051775,0.181018
71,-0.180689,0.0364228,-0.0549322,0.171484
72,-0.202553,0.0649341,-0.057626,0.167792
73,-0.206336,0.053666,-0.0621778,0.16416
74,-0.206336,0.053666,-0.0621778,0.16416
75,-0.222888,0.0685667,-0.075833,0.175418
76,-0.232491,0.0555854,-0.0764725,0.189107
77,-0.240846,0.0723093,-0.0695506,0.177905
78,-0.240846,0.0723093,-0.0695506,0.177905
79,-0.240846,0.0723093,-0.0695506,0.177905
80,-0.247503,0.0964894,-0.0925452,0.188103
81,-0.234762,0.0933254,-0.0928441,0.19321
82,-0.234762,0.0933254,-0.0928441,0.19321
83,-0.242756,0.0900716,-0.0872681,0.20532
84,-0.257119,0.102809,-0.0909979,0.198634
85,-0.257119,0.102809,-0.0909979,0.198634
86,-0.257119,0.102809,-0.0909979,0.198634
87,-0.260906,0.0985378,-0.101832,0.195953
88,-0.24302,0.0925429,-0.101089,0.195033
89,-0.24454,0.0971768,-0.102635,0.195258
90,-0.24454,0.0971768,-0.102635,0.195258
91,-0.276751,0.112432,-0.125269,0.212969
92,-0.276751,0.112432,-0.125269,0.212969
93,-0.262036,0.0968788,-0.120083,0.197728
94,-0.262036,0.0968788,-0.120083,0.197728
95,-0.242577,0.0869646,-0.108729,0.188492
96,-0.242465,0.0863038,-0.0900682,0.178774
97,-0.242465,0.0863038,-0.0900682,0.178774
98,-0.257731,0.0959504,-0.107899,0.196344
99,-0.238853,0.0878583,-0.107017,0.183509
100,-0.240492,0.0723894,-0.0942642,0.178314
101,-0.224644,0.0638404,-0.0818991,0.171013
102,-0.227586,0.0735589,-0.0886658,0.174076
103,-0.239283,0.0672436,-0.105995,0.179729
104,-0.233102,0.0704141,-0.0964292,0.164301
105,-0.233102,0.0704141,-0.0964292,0.164301
106,-0.259065,0.0736362,-0.106519,0.172358
107,-0.257859,0.0729028,-0.120048,0.178638
108,-0.257859,0.0729028,-0.120048,0.178638
109,-0.257859,0.0729028,-0.120048,0.178638
110,-0.264849,0.0632483,-0.128933,0.174663
111,-0.264849,0.0632483,-0.128933,0.174663
112,-0.290358,0.0821656,-0.138971,0.199893
113,-0.285482,0.0733367,-0.138078,0.1797
114,-0.286971,0.066301,-0.129954,0.180581
115,-0.24617,0.062428,-0.102698,0.170699
116,-0.282621,0.0849462,-0.131131,0.178417
117,-0.282621,0.0849462,-0.131131,0.178417
118,-0.287224,0.0929942,-0.152944,0.195126
119,-0.287224,0.0929942,-0.152944,0.195126
120,-0.287224,0.0929942,-0.152944,0.195126
121,-0.287179,0.08707,-0.123143,0.195579
122,-0.303733,0.0858803,-0.140508,0.198297
123,-0.319028,0.0930529,-0.162577,0.195705
124,-0.322052,0.0901851,-0.163133,0.187255
125,-0.298223,0.0784826,-0.140201,0.183132
126,-0.297442,0.0861516,-0.156685,0.186667
127,-0.292438,0.088445,-0.14867,0.185682
128,-0.300823,0.0901484,-0.147809,0.183546
129,-0.280739,0.0722613,-0.128285,0.176525
130,-0.326997,0.0883601,-0.148434,0.186697
131,-0.272194,0.0876709,-0.130035,0.173614
132,-0.305742,0.0770584,-0.149663,0.184605
133,-0.298337,0.0840503,-0.15702,0.181654
134,-0.298337,0.0840503,-0.15702,0.181654
135,-0.337886,0.0899389,-0.170691,0.192137
136,-0.318138,0.0909548,-0.166536,0.18593
137,-0.328238,0.11107,-0.177638,0.203859
138,-0.339896,0.102354,-0.185706,0.19943
139,-0.34544,0.101157,-0.202284,0.191931
140,-0.366285,0.109668,-0.208817,0.209832
141,-0.366285,0.109668,-0.208817,0.209832
142,-0.373784,0.117382,-0.194233,0.220454
143,-0.368653,0.108109,-0.202647,0.214535
144,-0.341269,0.10672,-0.187676,0.206071
145,-0.365031,0.0941896,-0.192908,0.200609
146,-0.339572,0.0993648,-0.196576,0.20186
147,-0.343072,0.0897641,-0.19544,0.196271
148,-0.343072,0.0897641,-0.19544,0.196271
149,-0.356686,0.0837178,-0.200304,0.186607
150,-0.370065,0.0864756,-0.207005,0.189533
151,-0.370065,0.0864756,-0.207005,0.189533
152,-0.374559,0.0940447,-0.22152,0.193438
153,-0.385916,0.0903387,-0.221177,0.189396
154,-0.377125,0.0858172,-0.215544,0.191934
155,-0.39478,0.10126,-0.222637,0.192094
156,-0.39478,0.10126,-0.222637,0.192094
157,-0.39478,0.10126,-0.222637,0.192094
158,-0.39478,0.10126,-0.222637,0.192094
159,-0.365732,0.0876012,-0.221961,0.202091
160,-0.380939,0.081367,-0.219423,0.193933
161,-0.399174,0.0961745,-0.226097,0.200191
162,-0.389655,0.0966694,-0.225111,0.184659
163,-0.378567,0.0873978,-0.221662,0.19668
164,-0.39198,0.0886734,-0.219451,0.200285
165,-0.385242,0.0664536,-0.229507,0.189113
166,-0.431622,0.0997834,-0.244486,0.194755
167,-0.431622,0.0997834,-0.244486,0.194755
168,-0.423318,0.0988315,-0.240681,0.203503
169,-0.423318,0.0988315,-0.240681,0.203503
170,-0.423318,0.0988315,-0.240681,0.203503
171,-0.423318,0.0988315,-0.240681,0.203503
172,-0.44544,0.0979717,-0.274491,0.195219
173,-0.44544,0.0979717,-0.274491,0.195219
174,-0.455738,0.110711,-0.263643,0.211107
175,-0.4534,0.115724,-0.288418,0.218379
176,-0.477971,0.116519,-0.283569,0.220423
177,-0.496657,0.126729,-0.319608,0.230536
178,-0.496657,0.126729,-0.319608,0.230536
179,-0.496657,0.126729,-0.319608,0.230536
180,-0.512239,0.139049,-0.327237,0.238511
181,-0.480472,0.12885,-0.314824,0.216965
182,-0.480472,0.12885,-0.314824,0.216965
183,-0.49499,0.126437,-0.318147,0.219129
184,-0.49499,0.126437,-0.318147,0.219129
185,-0.520717,0.123893,-0.331817,0.223069
186,-0.551013,0.129116,-0.333151,0.245463
187,-0.551013,0.129116,-0.333151,0.245463
188,-0.551013,0.129116,-0.333151,0.245463
189,-0.581478,0.131425,-0.363725,0.237102
190,-0.581478,0.131425,-0.363725,0.237102
191,-0.568839,0.131307,-0.364006,0.228923
192,-0.568839,0.131307,-0.364006,0.228923
193,-0.602859,0.147333,-0.385877,0.251222
194,-0.587199,0.137657,-0.39787,0.24092
195,-0.612496,0.139096,-0.375464,0.232003
196,-0.624501,0.14413,-0.393373,0.242643
197,-0.624501,0.14413,-0.393373,0.242643
198,-0.624501,0.14413,-0.393373,0.242643
199,-0.600495,0.137379,-0.383917,0.229226
200,-0.597209,0.128736,-0.399726,0.235369
201,-0.597209,0.128736,-0.399726,0.235369
202,-0.597209,0.128736,-0.399726,0.235369
203,-0.673993,0.157023,-0.438632,0.251448
204,-0.654589,0.157751,-0.422762,0.24948
205,-0.659203,0.154444,-0.433453,0.249713
206,-0.659203,0.154444,-0.433453,0.249713
207,-0.704598,0.156,-0.482901,0.269323
208,-0.737611,0.160664,-0.500892,0.268363
209,-0.748458,0.17097,-0.490112,0.2736
210,-0.748458,0.17097,-0.490112,0.2736
211,-0.77347,0.182934,-0.53319,0.280942
212,-0.80013,0.17577,-0.533827,0.279331
213,-0.841864,0.194596,-0.568149,0.295074
214,-0.841864,0.194596,-0.568149,0.295074
215,-0.841864,0.194596,-0.568149,0.295074
216,-0.841864,0.194596,-0.568149,0.295074
217,-0.890963,0.21033,-0.609747,0.298126
218,-0.961679,0.217564,-0.634001,0.310061
219,-1.01405,0.212409,-0.67886,0.317589
220,-1.15503,0.22389,-0.739109,0.327971
221,-1.24258,0.242826,-0.821357,0.341267
222,-1.49802,0.260048,-0.953437,0.36432
223,-1.49802,0.260048,-0.953437,0.36432
224,-1.99225,0.283607,-1.07688,0.392709
225,-6.26049,0.303311,-1.29891,0.421307
226,-6.26049,0.303311,-1.29891,0.421307
227,-6.93505,0.313785,-1.68088,0.456582
228,-6.93505,0.313785,-1.68088,0.456582
229,-6.93505,0.313785,-1.68088,0.456582
230,-6.93505,0.313785,-1.68088,0.456582
231,-6.93505,0.313785,-1.68088,0.456582
232,-6.93505,0.313785,-1.68088,0.456582
233,-6.93505,0.313785,-1.68088,0.456582
234,-6.93505,0.313785,-1.68088,0.456582
235,-6.93505,0.313785,-1.68088,0.456582
236,-6.69613,0.299538,-1.81661,0.460683
237,-6.69613,0.299538,-1.81661,0.460683
238,-6.69613,0.299538,-1.81661,0.460683
239,-6.69613,0.299538,-1.81661,0.460683
240,-6.69613,0.299538,-1.81661,0.460683
241,-7.20517,0.308032,-1.82874,0.469409
242,-7.20517,0.308032,-1.82874,0.469409
243,-7.20517,0.308032,-1.82874,0.469409
244,-7.20517,0.308032,-1.82874,0.469409
245,-7.20517,0.308032,-1.82874,0.469409
246,-7.20517,0.308032,-1.82874,0.469409
247,-7.20517,0.308032,-1.82874,0.469409
248,-7.20517,0.308032,-1.82874,0.469409
249,-7.20517,0.308032,-1.82874,0.469409
250,-7.20517,0.308032,-1.82874,0.469409
251,-7.20517,0.308032,-1.82874,0.469409
252,-7.20517,0.308032,-1.82874,0.469409
253,-7.20517,0.308032,-1.82874,0.469409
254,-7.20517,0.308032,-1.82874,0.469409
255,-6.5596,0.312864,-1.83598,0.484078
256,-6.5596,0.312864,-1.83598,0.484078
257,-6.5596,0.312864,-1.83598,0.484078
258,-6.5596,0.312864,-1.83598,0.484078
259,-6.05145,0.320361,-1.82071,0.476856
260,-6.05145,0.320361,-1.82071,0.476856
261,-6.05145,0.320361,-1.82071,0.476856
262,-6.05145,0.320361,-1.82071,0.476856
263,-6.05145,0.320361,-1.82071,0.476856
264,-6.05145,0.320361,-1.82071,0.476856
265,-6.05145,0.320361,-1.82071,0.476856
266,-6.05145,0.320361,-1.82071,0.476856
267,-6.05145,0.320361,-1.82071,0.476856
268,-6.05145,0.320361,-1.82071,0.476856
269,-6.05145,0.320361,-1.82071,0.476856
270,-6.05145,0.320361,-1.82071,0.476856
271,-6.05145,0.320361,-1.82071,0.476856
272,-6.05145,0.320361,-1.82071,0.476856
273,-6.05145,0.320361,-1.82071,0.476856
274,-6.05145,0.320361,-1.82071,0.476856
275,-6.05145,0.320361,-1.82071,0.476856
276,-6.05145,0.320361,-1.82071,0.476856
277,-6.05145,0.320361,-1.82071,0.476856
278,-6.05145,0.320361,-1.82071,0.476856
279,-6.05145,0.320361,-1.82071,0.476856
280,-6.05145,0.320361,-1.82071,0.476856
281,-6.05145,0.320361,-1.82071,0.476856
282,-6.05145,0.320361,-1.82071,0.476856
283,-6.05145,0.320361,-1.82071,0.476856
284,-6.05145,0.320361,-1.82071,0.476856
285,-6.05145,0.320361,-1.82071,0.476856
286,-6.05145,0.320361,-1.82071,0.476856
287,-6.05145,0.320361,-1.82071,0.476856
288,-6.05145,0.320361,-1.82071,0.476856
289,-6.05145,0.320361,-1.82071,0.476856
290,-7.88449,0.31204,-1.82504,0.484447
291,-7.88449,0.31204,-1.82504,0.484447
292,-7.88449,0.31204,-1.82504,0.484447
293,-7.88449,0.31204,-1.82504,0.484447
294,-7.88449,0.31204,-1.82504,0.484447
295,-7.88449,0.31204,-1.82504,0.484447
296,-7.88449,0.31204,-1.82504,0.484447
297,-7.88449,0.31204,-1.82504,0.484447
298,-7.88449,0.31204,-1.82504,0.484447
299,-7.88449,0.31204,-1.82504,0.484447
300,-7.88449,0.31204,-1.82504,0.484447
301,-7.88449,0.31204,-1.82504,0.484447
302,-7.88449,0.31204,-1.82504,0.484447
303,-7.88449,0.31204,-1.82504,0.484447
304,-7.88449,0.31204,-1.82504,0.484447
305,-7.88449,0.31204,-1.82504,0.484447
306,-7.88449,0.31204,-1.82504,0.484447
307,-7.88449,0.31204,-1.82504,0.484447
308,-7.88449,0.31204,-1.82504,0.484447
309,-7.88449,0.31204,-1.82504,0.484447
310,-7.88449,0.31204,-1.82504,0.484447
311,-7.88449,0.31204,-1.82504,0.484447
312,-7.88449,0.31204,-1.82504,0.484447
313,-7.88449,0.31204,-1.82504,0.484447
314,-7.06729,0.308668,-1.84495,0.481148
315,-7.06729,0.308668,-1.84495,0.481148
316,-7.06729,0.308668,-1.84495,0.481148
317,-7.06729,0.308668,-1.84495,0.481148
318,-7.06729,0.308668,-1.84495,0.481148
319,-7.06729,0.308668,-1.84495,0.481148
320,-7.06729,0.308668,-1.84495,0.481148
321,-7.06729,0.308668,-1.84495,0.481148
322,-7.06729,0.308668,-1.84495,0.481148
323,-7.06729,0.308668,-1.84495,0.481148
324,-7.06729,0.308668,-1.84495,0.481148
325,-7.06729,0.308668,-1.84495,0.481148
326,-7.06729,0.308668,-1.84495,0.481148
327,-7.06729,0.308668,-1.84495,0.481148
328,-7.06729,0.308668,-1.84495,0.481148
329,-7.06729,0.308668,-1.84495,0.481148
330,-7.06729,0.308668,-1.84495,0.481148
331,-7.06729,0.308668,-1.84495,0.481148
332,-7.06729,0.308668,-1.84495,0.481148
333,-7.59204,0.316139,-1.85515,0.468164
334,-7.59204,0.316139,-1.85515,0.468164
335,-7.59204,0.316139,-1.85515,0.468164
336,-6.06205,0.303937,-1.87246,0.4813
337,-6.06205,0.303937,-1.87246,0.4813
338,-6.06205,0.303937,-1.87246,0.4813
339,-6.06205,0.303937,-1.87246,0.4813
340,-6.06205,0.303937,-1.87246,0.4813
341,-6.06205,0.303937,-1.87246,0.4813
342,-6.06205,0.303937,-1.87246,0.4813
343,-6.06205,0.303937,-1.87246,0.4813
344,-6.06205,0.303937,-1.87246,0.4813
345,-6.06205,0.303937,-1.87246,0.4813
346,-6.06205,0.303937,-1.87246,0.4813
347,-6.06205,0.303937,-1.87246,0.4813
348,-6.06205,0.303937,-1.87246,0.4813
349,-6.06205,0.303937,-1.87246,0.4813
350,-6.06205,0.303937,-1.87246,0.4813
351,-6.06205,0.303937,-1.87246,0.4813
352,-6.06205,0.303937,-1.87246,0.4813
353,-6.06205,0.303937,-1.87246,0.4813
354,-6.06205,0.303937,-1.87246,0.4813
355,-6.06205,0.303937,-1.87246,0.4813
356,-6.06205,0.303937,-1.87246,0.4813
357,-6.06205,0.303937,-1.87246,0.4813
358,-6.06205,0.303937,-1.87246,0.4813
359,-6.06205,0.303937,-1.87246,0.4813
360,-6.06205,0.303937,-1.87246,0.4813
361,-6.06205,0.303937,-1.87246,0.4813
362,-6.06205,0.303937,-1.87246,0.4813
363,-6.06205,0.303937,-1.87246,0.4813
364,-6.06205,0.303937,-1.87246,0.4813
365,-8.09851,0.314856,-1.83899,0.472328
366,-8.09851,0.314856,-1.83899,0.472328
367,-8.09851,0.314856,-1.83899,0.472328
368,-8.09851,0.314856,-1.83899,0.472328
369,-8.09851,0.314856,-1.83899,0.472328
370,-8.09851,0.314856,-1.83899,0.472328
371,-8.09851,0.314856,-1.83899,0.472328
372,-8.09851,0.314856,-1.83899,0.472328
373,-8.09851,0.314856,-1.83899,0.472328
374,-8.09851,0.314856,-1.83899,0.472328
375,-8.09851,0.314856,-1.83899,0.472328
376,-8.09851,0.314856,-1.83899,0.472328
377,-8.09851,0.314856,-1.83899,0.472328
378,-8.09851,0.314856,-1.83899,0.472328
379,-8.09851,0.314856,-1.83899,0.472328
380,-8.09851,0.314856,-1.83899,0.472328
381,-8.09851,0.314856,-1.83899,0.472328
382,-8.09851,0.314856,-1.83899,0.472328
383,-6.8274,0.315694,-1.81891,0.468695
384,-6.92033,0.310455,-1.8854,0.473881
385,-6.92033,0.310455,-1.8854,0.473881
386,-6.92033,0.310455,-1.8854,0.473881
387,-6.92033,0.310455,-1.8854,0.473881
388,-6.92033,0.310455,-1.8854,0.473881
389,-6.92033,0.310455,-1.8854,0.473881
390,-6.92033,0.310455,-1.8854,0.473881
391,-6.92033,0.310455,-1.8854,0.473881
392,-6.92033,0.310455,-1.8854,0.473881
393,-6.92033,0.310455,-1.8854,0.473881
394,-6.92033,0.310455,-1.8854,0.473881
395,-6.92033,0.310455,-1.8854,0.473881
396,-6.92033,0.310455,-1.8854,0.473881
397,-6.92033,0.310455,-1.8854,0.473881
398,-6.92033,0.310455,-1.8854,0.473881
399,-6.92033,0.310455,-1.8854,0.473881
400,-6.92033,0.310455,-1.8854,0.473881
401,-6.92033,0.310455,-1.8854,0.473881
402,-6.92033,0.310455,-1.8854,0.473881
403,-6.92033,0.310455,-1.8854,0.473881
404,-6.92033,0.310455,-1.8854,0.473881
405,-6.92033,0.310455,-1.8854,0.473881
406,-6.92033,0.310455,-1.8854,0.473881
407,-6.92033,0.310455,-1.8854,0.473881
408,-6.92033,0.310455,-1.8854,0.473881
409,-6.92033,0.310455,-1.8854,0.473881
410,-6.92033,0.310455,-1.8854,0.473881
411,-6.92033,0.310455,-1.8854,0.473881
412,-6.92033,0.310455,-1.8854,0.473881
413,-6.92033,0.310455,-1.8854,0.473881
414,-6.92033,0.310455,-1.8854,0.473881
415,-6.92033,0.310455,-1.8854,0.473881
416,-6.92033,0.310455,-1.8854,0.473881
417,-6.92033,0.310455,-1.8854,0.473881
418,-6.92033,0.310455,-1.8854,0.473881
419,-6.92033,0.310455,-1.8854,0.473881
420,-6.92033,0.310455,-1.8854,0.473881
421,-6.92033,0.310455,-1.8854,0.473881
422,-7.92956,0.303839,-1.85958,0.483787
423,-7.92956,0.303839,-1.85958,0.483787
424,-7.92956,0.303839,-1.85958,0.483787
425,-8.20165,0.325176,-1.85708,0.472948
426,-8.20165,0.325176,-1.85708,0.472948
427,-8.20165,0.325176,-1.85708,0.472948
428,-6.68893,0.308897,-1.83381,0.469234
429,-6.68893,0.308897,-1.83381,0.469234
430,-6.68893,0.308897,-1.83381,0.469234
431,-6.68893,0.308897,-1.83381,0.469234
432,-6.68893,0.308897,-1.83381,0.469234
433,-6.68893,0.308897,-1.83381,0.469234
434,-6.68893,0.308897,-1.83381,0.469234
435,-6.68893,0.308897,-1.83381,0.469234
436,-6.68893,0.308897,-1.83381,0.469234
437,-6.68893,0.308897,-1.83381,0.469234
438,-6.68893,0.308897,-1.83381,0.469234
439,-6.68893,0.308897,-1.83381,0.469234
440,-6.68893,0.308897,-1.83381,0.469234
441,-6.68893,0.308897,-1.83381,0.469234
442,-6.68893,0.308897,-1.83381,0.469234
443,-6.68893,0.308897,-1.83381,0.469234
444,-6.21507,0.30787,-1.85544,0.483217
445,-6.21507,0.30787,-1.85544,0.483217
446,-6.21507,0.30787,-1.85544,0.483217
447,-6.21507,0.30787,-1.85544,0.483217
448,-6.21507,0.30787,-1.85544,0.483217
449,-6.21507,0.30787,-1.85544,0.483217
450,-6.21507,0.30787,-1.85544,0.483217
451,-6.21507,0.30787,-1.85544,0.483217
452,-6.21507,0.30787,-1.85544,0.483217
453,-6.21507,0.30787,-1.85544,0.483217
454,-6.21507,0.30787,-1.85544,0.483217
455,-6.21507,0.30787,-1.85544,0.483217
456,-6.21507,0.30787,-1.85544,0.483217
457,-6.21507,0.30787,-1.85544,0.483217
458,-6.21507,0.30787,-1.85544,0.483217
459,-6.21507,0.30787,-1.85544,0.483217
460,-6.21507,0.30787,-1.85544,0.483217
461,-6.21507,0.30787,-1.85544,0.483217
462,-6.21507,0.30787,-1.85544,0.483217
463,-6.21507,0.30787,-1.85544,0.483217
464,-6.21507,0.30787,-1.85544,0.483217
465,-6.21507,0.30787,-1.85544,0.483217
466,-6.21507,0.30787,-1.85544,0.483217
467,-6.21507,0.30787,-1.85544,0.483217
468,-6.21507,0.30787,-1.85544,0.483217
469,-6.21507,0.30787,-1.85544,0.483217
470,-6.21507,0.30787,-1.85544,0.483217
471,-6.21507,0.30787,-1.85544,0.483217
472,-6.21507,0.30787,-1.85544,0.483217
473,-6.21507,0.30787,-1.85544,0.483217
474,-6.21507,0.30787,-1.85544,0.483217
475,-6.21507,0.30787,-1.85544,0.483217
476,-6.21507,0.30787,-1.85544,0.483217
477,-6.21507,0.30787,-1.85544,0.483217
478,-6.21507,0.30787,-1.85544,0.483217
479,-6.21507,0.30787,-1.85544,0.483217
480,-6.21507,0.30787,-1.85544,0.483217
481,-6.21507,0.30787,-1.85544,0.483217
482,-6.21507,0.30787,-1.85544,0.483217
483,-7.42999,0.308959,-1.8421,0.481849
484,-7.42999,0.308959,-1.8421,0.481849
485,-7.42999,0.308959,-1.8421,0.481849
486,-7.42999,0.308959,-1.8421,0.481849
487,-7.42999,0.308959,-1.8421,0.481849
488,-6.64463,0.31999,-1.81752,0.473214
489,-6.64463,0.31999,-1.81752,0.473214
490,-6.64463,0.31999,-1.81752,0.473214
491,-6.64463,0.31999,-1.81752,0.473214
492,-6.64463,0.31999,-1.81752,0.473214
493,-6.64463,0.31999,-1.81752,0.473214
494,-6.64463,0.31999,-1.81752,0.473214
495,-6.64463,0.31999,-1.81752,0.473214
496,-6.64463,0.31999,-1.81752,0.473214
497,-6.64463,0.31999,-1.81752,0.473214
498,-6.64463,0.31999,-1.81752,0.473214
499,-6.64463,0.31999,-1.81752,0.473214
500,-6.64463,0.31999,-1.81752,0.473214
